Date,Month,Quarter,City,Total_Deliveries,OnTime_Deliveries,Late_Deliveries,OnTime_Rate_Pct,Avg_Delivery_Time_Min,Avg_Rider_Rating
2024-11-05,Nov,Q4,Pune,281,228,52,81.2,16.9,4.99
2024-11-05,Nov,Q4,Kolkata,262,246,15,93.9,29.8,4.77
2024-11-05,Nov,Q4,Ahmedabad,352,315,36,89.6,37.5,3.91
2024-11-05,Nov,Q4,Jaipur,193,169,23,87.7,19.2,4.03
2024-11-05,Nov,Q4,Lucknow,390,311,78,79.8,9.8,4.57
2024-11-06,Nov,Q4,Mumbai,180,151,28,84.3,10.8,3.91
2024-11-06,Nov,Q4,Delhi,483,457,25,94.8,13.8,3.97
2024-11-06,Nov,Q4,Bangalore,393,321,71,81.8,19.3,4.53
2024-11-06,Nov,Q4,Hyderabad,423,401,21,95.0,33.2,4.71
2024-11-06,Nov,Q4,Chennai,168,146,21,87.3,38.3,4.83
2024-11-06,Nov,Q4,Pune,540,435,104,80.6,22.9,4.52
2024-11-06,Nov,Q4,Kolkata,206,191,14,92.9,32.2,4.63
2024-11-06,Nov,Q4,Ahmedabad,356,323,32,90.9,23.6,4.62
2024-11-06,Nov,Q4,Jaipur,304,270,33,89.1,12.0,4.0
2024-11-06,Nov,Q4,Lucknow,364,345,18,94.9,10.1,3.82
2024-11-07,Nov,Q4,Mumbai,398,351,46,88.2,25.5,4.8
2024-11-07,Nov,Q4,Delhi,537,495,41,92.3,23.7,4.52
2024-11-07,Nov,Q4,Bangalore,479,411,67,86.0,11.5,4.03
2024-11-07,Nov,Q4,Hyderabad,391,374,16,95.9,10.0,4.17
2024-11-07,Nov,Q4,Chennai,463,421,41,91.0,9.4,3.92
2024-11-07,Nov,Q4,Pune,578,504,73,87.2,21.9,4.98
2024-11-07,Nov,Q4,Kolkata,150,128,21,85.7,32.1,4.97
2024-11-07,Nov,Q4,Ahmedabad,333,290,42,87.2,29.5,4.6
2024-11-07,Nov,Q4,Jaipur,237,197,39,83.4,22.0,4.96
2024-11-07,Nov,Q4,Lucknow,531,505,25,95.2,29.3,4.7
2024-11-08,Nov,Q4,Mumbai,127,102,24,80.4,27.5,3.82
2024-11-08,Nov,Q4,Delhi,215,196,18,91.2,18.8,3.86
2024-11-08,Nov,Q4,Bangalore,363,288,74,79.6,24.5,4.24
2024-11-08,Nov,Q4,Hyderabad,535,495,39,92.6,22.8,3.92
2024-11-08,Nov,Q4,Chennai,501,470,30,93.9,32.7,4.52
2024-11-08,Nov,Q4,Pune,315,300,14,95.4,37.4,3.85
2024-11-08,Nov,Q4,Kolkata,360,302,57,84.0,33.9,4.91
2024-11-08,Nov,Q4,Ahmedabad,201,184,16,91.7,14.5,4.61
2024-11-08,Nov,Q4,Jaipur,482,379,102,78.8,35.4,4.6
2024-11-08,Nov,Q4,Lucknow,308,275,32,89.3,36.4,4.69
2024-11-09,Nov,Q4,Mumbai,511,474,36,92.8,30.6,4.07
2024-11-09,Nov,Q4,Delhi,299,243,55,81.6,32.6,4.99
2024-11-09,Nov,Q4,Bangalore,579,530,48,91.7,41.3,4.69
2024-11-09,Nov,Q4,Hyderabad,478,445,32,93.1,11.6,3.95
2024-11-09,Nov,Q4,Chennai,206,195,10,95.1,17.5,4.9
2024-11-09,Nov,Q4,Pune,567,446,120,78.7,36.3,4.44
2024-11-09,Nov,Q4,Kolkata,144,130,13,90.9,36.6,3.92
2024-11-09,Nov,Q4,Ahmedabad,405,365,39,90.3,27.2,3.87
2024-11-09,Nov,Q4,Jaipur,103,99,3,96.6,39.4,3.87
2024-11-09,Nov,Q4,Lucknow,253,242,10,95.8,12.8,4.18
2024-11-10,Nov,Q4,Mumbai,196,183,12,93.6,41.2,3.92
2024-11-10,Nov,Q4,Delhi,506,398,107,78.7,14.5,4.21
2024-11-10,Nov,Q4,Bangalore,392,328,63,83.9,17.7,4.55
2024-11-10,Nov,Q4,Hyderabad,227,190,36,84.1,21.7,4.08
2024-11-10,Nov,Q4,Chennai,319,281,37,88.3,34.4,4.55
2024-11-10,Nov,Q4,Pune,228,205,22,90.1,15.3,4.39
2024-11-10,Nov,Q4,Kolkata,577,559,17,96.9,15.4,4.38
2024-11-10,Nov,Q4,Ahmedabad,299,280,18,93.8,19.6,4.28
2024-11-10,Nov,Q4,Jaipur,532,447,84,84.1,10.3,4.37
2024-11-10,Nov,Q4,Lucknow,515,464,50,90.1,17.0,4.65
2024-11-11,Nov,Q4,Mumbai,281,266,14,94.9,19.5,4.77
2024-11-11,Nov,Q4,Delhi,334,295,38,88.4,34.7,4.52
2024-11-11,Nov,Q4,Bangalore,458,441,16,96.4,31.4,4.48
2024-11-11,Nov,Q4,Hyderabad,290,240,49,83.0,12.8,3.82
2024-11-11,Nov,Q4,Chennai,556,474,81,85.3,41.6,4.47
2024-11-11,Nov,Q4,Pune,296,248,47,84.1,33.0,4.59
2024-11-11,Nov,Q4,Kolkata,242,189,52,78.5,19.8,4.58
2024-11-11,Nov,Q4,Ahmedabad,518,424,93,82.0,30.8,4.47
2024-11-11,Nov,Q4,Jaipur,449,375,73,83.6,28.1,3.87
2024-11-11,Nov,Q4,Lucknow,169,153,15,90.7,39.7,3.88
2024-11-12,Nov,Q4,Mumbai,246,228,17,92.8,36.9,3.92
2024-11-12,Nov,Q4,Delhi,254,237,16,93.7,18.8,4.21
2024-11-12,Nov,Q4,Bangalore,166,142,23,86.0,31.9,3.86
2024-11-12,Nov,Q4,Hyderabad,218,189,28,86.7,10.3,4.43
2024-11-12,Nov,Q4,Chennai,119,99,19,83.9,12.8,3.82
2024-11-12,Nov,Q4,Pune,142,120,21,85.1,16.2,4.43
2024-11-12,Nov,Q4,Kolkata,514,403,110,78.5,17.7,3.8
2024-11-12,Nov,Q4,Ahmedabad,161,141,19,87.6,34.0,4.03
2024-11-12,Nov,Q4,Jaipur,247,192,54,78.1,11.0,4.62
2024-11-12,Nov,Q4,Lucknow,476,454,21,95.4,14.3,3.81
2024-11-13,Nov,Q4,Mumbai,305,269,35,88.3,13.8,4.32
2024-11-13,Nov,Q4,Delhi,183,150,32,82.3,31.5,4.9
2024-11-13,Nov,Q4,Bangalore,312,283,28,90.9,10.8,4.5
2024-11-13,Nov,Q4,Hyderabad,190,156,33,82.4,29.4,4.48
2024-11-13,Nov,Q4,Chennai,313,262,50,83.8,30.7,4.55
2024-11-13,Nov,Q4,Pune,251,229,21,91.5,35.6,4.28
2024-11-13,Nov,Q4,Kolkata,323,297,25,92.2,22.6,4.3
2024-11-13,Nov,Q4,Ahmedabad,481,404,76,84.1,16.1,4.86
2024-11-13,Nov,Q4,Jaipur,596,532,63,89.4,26.3,4.34
2024-11-13,Nov,Q4,Lucknow,299,271,27,90.7,19.1,4.55
2024-11-14,Nov,Q4,Mumbai,400,379,20,94.9,31.2,4.47
2024-11-14,Nov,Q4,Delhi,295,273,21,92.7,11.1,4.9
2024-11-14,Nov,Q4,Bangalore,264,226,37,85.8,18.4,4.34
2024-11-14,Nov,Q4,Hyderabad,593,482,110,81.3,28.5,4.97
2024-11-14,Nov,Q4,Chennai,406,320,85,79.0,9.1,4.42
2024-11-14,Nov,Q4,Pune,210,202,7,96.5,19.2,3.84
2024-11-14,Nov,Q4,Kolkata,328,280,47,85.4,28.8,4.07
2024-11-14,Nov,Q4,Ahmedabad,553,535,17,96.9,39.0,4.21
2024-11-14,Nov,Q4,Jaipur,312,265,46,85.2,11.2,4.69
2024-11-14,Nov,Q4,Lucknow,571,516,54,90.5,26.9,4.65
2024-11-15,Nov,Q4,Mumbai,495,389,105,78.7,9.7,4.44
2024-11-15,Nov,Q4,Delhi,329,293,35,89.1,14.1,4.04
2024-11-15,Nov,Q4,Bangalore,259,229,29,88.8,26.3,4.25
2024-11-15,Nov,Q4,Hyderabad,143,113,29,79.1,28.9,4.86
2024-11-15,Nov,Q4,Chennai,539,467,71,86.8,13.0,4.78
2024-11-15,Nov,Q4,Pune,138,127,10,92.6,20.6,4.92
2024-11-15,Nov,Q4,Kolkata,220,174,45,79.1,30.2,4.24
2024-11-15,Nov,Q4,Ahmedabad,213,171,41,80.4,14.1,3.88
2024-11-15,Nov,Q4,Jaipur,220,177,42,80.8,11.7,4.97
2024-11-15,Nov,Q4,Lucknow,320,284,35,88.9,9.7,4.21
2024-11-16,Nov,Q4,Mumbai,331,307,23,92.9,21.8,4.18
2024-11-16,Nov,Q4,Delhi,231,186,44,80.6,17.2,4.44
2024-11-16,Nov,Q4,Bangalore,324,306,17,94.6,26.2,3.89
2024-11-16,Nov,Q4,Hyderabad,141,110,30,78.2,11.9,4.59
2024-11-16,Nov,Q4,Chennai,258,206,51,79.9,38.1,4.47
2024-11-16,Nov,Q4,Pune,230,191,38,83.1,20.9,4.99
2024-11-16,Nov,Q4,Kolkata,168,148,19,88.6,18.6,4.94
2024-11-16,Nov,Q4,Ahmedabad,119,109,9,91.7,37.5,4.44
2024-11-16,Nov,Q4,Jaipur,341,279,61,81.9,24.0,4.95
2024-11-16,Nov,Q4,Lucknow,439,357,81,81.5,30.1,5.0
2024-11-17,Nov,Q4,Mumbai,585,465,119,79.6,15.1,3.96
2024-11-17,Nov,Q4,Delhi,192,171,20,89.5,37.8,4.1
2024-11-17,Nov,Q4,Bangalore,428,368,59,86.0,40.5,4.31
2024-11-17,Nov,Q4,Hyderabad,257,230,26,89.5,9.7,4.98
2024-11-17,Nov,Q4,Chennai,314,296,17,94.3,25.5,4.55
2024-11-17,Nov,Q4,Pune,178,168,9,94.7,28.6,4.33
2024-11-17,Nov,Q4,Kolkata,564,538,25,95.5,40.4,4.56
2024-11-17,Nov,Q4,Ahmedabad,449,356,92,79.5,36.5,4.87
2024-11-17,Nov,Q4,Jaipur,580,513,66,88.5,17.9,4.25
2024-11-17,Nov,Q4,Lucknow,397,368,28,92.7,9.1,4.36
2024-11-18,Nov,Q4,Mumbai,466,431,34,92.5,32.7,3.81
2024-11-18,Nov,Q4,Delhi,517,435,81,84.3,10.1,3.93
2024-11-18,Nov,Q4,Bangalore,325,270,54,83.3,35.6,4.0
2024-11-18,Nov,Q4,Hyderabad,341,286,54,83.9,13.2,4.97
2024-11-18,Nov,Q4,Chennai,185,152,32,82.2,39.5,3.99
2024-11-18,Nov,Q4,Pune,454,377,76,83.2,30.3,4.43
2024-11-18,Nov,Q4,Kolkata,169,154,14,91.3,13.0,4.63
2024-11-18,Nov,Q4,Ahmedabad,103,95,7,92.3,16.2,4.35
2024-11-18,Nov,Q4,Jaipur,447,427,19,95.7,39.6,4.57
2024-11-18,Nov,Q4,Lucknow,500,470,30,94.0,22.9,3.95
2024-11-19,Nov,Q4,Mumbai,595,558,36,93.9,35.5,4.91
2024-11-19,Nov,Q4,Delhi,521,444,76,85.3,39.7,4.8
2024-11-19,Nov,Q4,Bangalore,408,393,14,96.5,27.1,4.21
2024-11-19,Nov,Q4,Hyderabad,234,193,40,82.6,16.5,4.59
2024-11-19,Nov,Q4,Chennai,234,188,45,80.6,37.1,4.21
2024-11-19,Nov,Q4,Pune,514,419,94,81.7,26.7,4.85
2024-11-19,Nov,Q4,Kolkata,493,403,89,81.9,23.7,4.61
2024-11-19,Nov,Q4,Ahmedabad,529,492,36,93.1,12.6,4.26
2024-11-19,Nov,Q4,Jaipur,396,362,33,91.6,22.6,3.88
2024-11-19,Nov,Q4,Lucknow,408,390,17,95.6,29.0,4.04
2024-11-20,Nov,Q4,Mumbai,314,264,49,84.3,11.8,4.11
2024-11-20,Nov,Q4,Delhi,539,444,94,82.5,36.9,4.12
2024-11-20,Nov,Q4,Bangalore,347,300,46,86.5,29.6,4.84
2024-11-20,Nov,Q4,Hyderabad,360,299,60,83.1,12.6,4.99
2024-11-20,Nov,Q4,Chennai,254,222,31,87.7,28.6,4.03
2024-11-20,Nov,Q4,Pune,297,260,36,87.7,9.3,4.29
2024-11-20,Nov,Q4,Kolkata,423,407,15,96.4,13.4,4.46
2024-11-20,Nov,Q4,Ahmedabad,597,571,25,95.8,12.5,3.88
2024-11-20,Nov,Q4,Jaipur,452,380,71,84.2,33.9,4.27
2024-11-20,Nov,Q4,Lucknow,195,166,28,85.4,17.7,4.83
2024-11-21,Nov,Q4,Mumbai,333,320,12,96.2,36.6,4.44
2024-11-21,Nov,Q4,Delhi,338,268,69,79.3,39.0,4.46
2024-11-21,Nov,Q4,Bangalore,205,160,44,78.4,16.1,3.89
2024-11-21,Nov,Q4,Hyderabad,251,218,32,87.1,28.5,4.32
2024-11-21,Nov,Q4,Chennai,450,425,24,94.5,32.8,3.84
2024-11-21,Nov,Q4,Pune,525,459,65,87.6,31.1,4.77
2024-11-21,Nov,Q4,Kolkata,482,428,53,88.8,32.1,4.98
2024-11-21,Nov,Q4,Ahmedabad,527,425,101,80.7,37.6,4.56
2024-11-21,Nov,Q4,Jaipur,226,198,27,87.8,37.7,4.9
2024-11-21,Nov,Q4,Lucknow,290,265,24,91.5,37.6,4.05
2024-11-22,Nov,Q4,Mumbai,400,350,50,87.5,39.0,4.56
2024-11-22,Nov,Q4,Delhi,563,522,40,92.8,18.2,4.55
2024-11-22,Nov,Q4,Bangalore,592,511,80,86.4,20.2,4.75
2024-11-22,Nov,Q4,Hyderabad,421,407,13,96.7,26.5,4.58
2024-11-22,Nov,Q4,Chennai,584,527,56,90.4,14.3,4.45
2024-11-22,Nov,Q4,Pune,440,363,77,82.5,9.4,4.25
2024-11-22,Nov,Q4,Kolkata,570,546,23,95.9,23.1,4.47
2024-11-22,Nov,Q4,Ahmedabad,498,447,50,89.9,33.5,4.38
2024-11-22,Nov,Q4,Jaipur,368,331,36,90.0,13.2,4.67
2024-11-22,Nov,Q4,Lucknow,324,296,27,91.6,19.3,4.72
2024-11-23,Nov,Q4,Mumbai,547,500,46,91.5,23.2,3.88
2024-11-23,Nov,Q4,Delhi,509,470,38,92.5,31.2,4.25
2024-11-23,Nov,Q4,Bangalore,509,441,67,86.8,27.0,4.42
2024-11-23,Nov,Q4,Hyderabad,598,488,109,81.7,12.4,4.11
2024-11-23,Nov,Q4,Chennai,223,175,47,78.6,14.1,4.65
2024-11-23,Nov,Q4,Pune,202,177,24,88.1,29.4,4.12
2024-11-23,Nov,Q4,Kolkata,231,207,23,90.0,38.4,4.32
2024-11-23,Nov,Q4,Ahmedabad,557,534,22,95.9,41.2,4.5
2024-11-23,Nov,Q4,Jaipur,596,536,59,90.1,12.9,3.97
2024-11-23,Nov,Q4,Lucknow,270,240,29,89.0,39.3,4.81
2024-11-24,Nov,Q4,Mumbai,524,484,39,92.4,32.8,4.0
2024-11-24,Nov,Q4,Delhi,414,329,84,79.6,38.8,4.76
2024-11-24,Nov,Q4,Bangalore,189,154,34,81.8,38.6,4.16
2024-11-24,Nov,Q4,Hyderabad,448,350,97,78.2,11.1,4.89
2024-11-24,Nov,Q4,Chennai,516,497,18,96.4,11.9,4.76
2024-11-24,Nov,Q4,Pune,239,225,13,94.5,34.6,3.86
2024-11-24,Nov,Q4,Kolkata,127,117,9,92.7,17.0,4.81
2024-11-24,Nov,Q4,Ahmedabad,125,117,7,94.3,12.2,4.09
2024-11-24,Nov,Q4,Jaipur,218,185,32,85.0,34.6,3.84
2024-11-24,Nov,Q4,Lucknow,373,315,57,84.6,33.6,3.91
2024-11-25,Nov,Q4,Mumbai,354,340,13,96.3,13.4,4.57
2024-11-25,Nov,Q4,Delhi,311,292,18,94.0,23.6,4.98
2024-11-25,Nov,Q4,Bangalore,384,355,28,92.6,37.8,4.82
2024-11-25,Nov,Q4,Hyderabad,511,465,45,91.1,25.7,4.27
2024-11-25,Nov,Q4,Chennai,567,525,41,92.6,34.0,4.02
2024-11-25,Nov,Q4,Pune,309,249,59,80.6,20.4,4.02
2024-11-25,Nov,Q4,Kolkata,532,470,61,88.4,40.6,4.44
2024-11-25,Nov,Q4,Ahmedabad,434,374,59,86.3,40.4,4.06
2024-11-25,Nov,Q4,Jaipur,220,176,43,80.0,16.7,4.78
2024-11-25,Nov,Q4,Lucknow,434,359,74,82.8,34.5,4.79
2024-11-26,Nov,Q4,Mumbai,219,198,20,90.8,34.3,3.82
2024-11-26,Nov,Q4,Delhi,158,126,31,79.9,30.5,4.67
2024-11-26,Nov,Q4,Bangalore,316,264,51,83.8,13.7,4.62
2024-11-26,Nov,Q4,Hyderabad,184,161,22,88.0,32.5,4.17
2024-11-26,Nov,Q4,Chennai,447,393,53,88.1,17.0,3.87
2024-11-26,Nov,Q4,Pune,262,215,46,82.1,12.5,4.04
2024-11-26,Nov,Q4,Kolkata,339,320,18,94.6,31.5,5.0
2024-11-26,Nov,Q4,Ahmedabad,308,291,16,94.8,34.3,4.27
2024-11-26,Nov,Q4,Jaipur,382,309,72,81.1,36.7,4.0
2024-11-26,Nov,Q4,Lucknow,110,91,18,83.3,15.4,4.73
2024-11-27,Nov,Q4,Mumbai,541,447,93,82.7,38.4,4.38
2024-11-27,Nov,Q4,Delhi,343,277,65,80.8,9.8,4.42
2024-11-27,Nov,Q4,Bangalore,337,299,37,88.9,25.0,4.52
2024-11-27,Nov,Q4,Hyderabad,148,141,6,95.8,30.7,4.92
2024-11-27,Nov,Q4,Chennai,278,218,59,78.6,35.6,3.87
2024-11-27,Nov,Q4,Pune,371,326,44,88.0,21.2,4.51
2024-11-27,Nov,Q4,Kolkata,219,203,15,92.7,10.9,4.49
2024-11-27,Nov,Q4,Ahmedabad,380,303,76,79.9,26.0,4.6
2024-11-27,Nov,Q4,Jaipur,574,453,120,79.0,18.4,4.29
2024-11-27,Nov,Q4,Lucknow,395,379,15,96.1,23.3,4.01
2024-11-28,Nov,Q4,Mumbai,474,377,96,79.6,12.6,4.66
2024-11-28,Nov,Q4,Delhi,370,316,53,85.6,29.5,4.8
2024-11-28,Nov,Q4,Bangalore,228,178,49,78.1,16.5,4.3
2024-11-28,Nov,Q4,Hyderabad,245,197,47,80.5,30.6,4.53
2024-11-28,Nov,Q4,Chennai,241,207,33,86.3,9.6,4.4
2024-11-28,Nov,Q4,Pune,595,500,94,84.2,19.0,4.86
2024-11-28,Nov,Q4,Kolkata,348,310,37,89.3,17.6,4.0
2024-11-28,Nov,Q4,Ahmedabad,470,384,85,81.9,17.3,4.7
2024-11-28,Nov,Q4,Jaipur,396,378,17,95.6,34.9,4.65
2024-11-28,Nov,Q4,Lucknow,570,481,88,84.4,35.7,4.68
2024-11-29,Nov,Q4,Mumbai,428,356,71,83.2,23.7,4.51
2024-11-29,Nov,Q4,Delhi,548,458,89,83.7,36.0,4.22
2024-11-29,Nov,Q4,Bangalore,234,191,42,81.9,37.3,4.6
2024-11-29,Nov,Q4,Hyderabad,574,472,101,82.3,27.2,4.02
2024-11-29,Nov,Q4,Chennai,371,307,63,82.8,12.3,4.68
2024-11-29,Nov,Q4,Pune,364,286,77,78.6,25.1,4.27
2024-11-29,Nov,Q4,Kolkata,128,103,24,81.1,17.2,4.19
2024-11-29,Nov,Q4,Ahmedabad,151,136,14,90.4,17.5,4.75
2024-11-29,Nov,Q4,Jaipur,457,390,66,85.4,39.1,4.56
2024-11-29,Nov,Q4,Lucknow,337,305,31,90.6,26.1,4.67
2024-11-30,Nov,Q4,Mumbai,108,94,13,87.5,27.1,4.35
2024-11-30,Nov,Q4,Delhi,488,451,36,92.6,11.5,3.9
2024-11-30,Nov,Q4,Bangalore,474,436,37,92.1,32.3,4.71
2024-11-30,Nov,Q4,Hyderabad,199,185,13,93.3,34.6,4.73
2024-11-30,Nov,Q4,Chennai,172,142,29,83.1,30.3,4.2
2024-11-30,Nov,Q4,Pune,136,116,19,85.5,33.0,4.23
2024-11-30,Nov,Q4,Kolkata,194,179,14,92.5,11.9,4.84
2024-11-30,Nov,Q4,Ahmedabad,477,417,59,87.5,24.2,4.8
2024-11-30,Nov,Q4,Jaipur,200,193,6,96.6,31.3,4.62
2024-11-30,Nov,Q4,Lucknow,581,476,104,82.0,29.2,4.15
2024-12-01,Dec,Q4,Mumbai,354,300,53,85.0,20.7,4.13
2024-12-01,Dec,Q4,Delhi,529,478,50,90.4,40.8,4.38
2024-12-01,Dec,Q4,Bangalore,238,222,15,93.6,21.7,4.68
2024-12-01,Dec,Q4,Hyderabad,215,201,13,93.5,13.4,4.19
2024-12-01,Dec,Q4,Chennai,380,311,68,82.1,12.0,4.31
2024-12-01,Dec,Q4,Pune,473,376,96,79.7,12.8,4.61
2024-12-01,Dec,Q4,Kolkata,311,246,64,79.1,32.1,4.43
2024-12-01,Dec,Q4,Ahmedabad,588,460,127,78.4,26.4,4.52
2024-12-01,Dec,Q4,Jaipur,508,473,34,93.2,26.6,4.89
2024-12-01,Dec,Q4,Lucknow,268,239,28,89.4,18.4,5.0
2024-12-02,Dec,Q4,Mumbai,327,303,23,92.7,37.0,3.85
2024-12-02,Dec,Q4,Delhi,271,214,56,79.3,28.9,4.05
2024-12-02,Dec,Q4,Bangalore,542,459,82,84.8,22.9,4.5
2024-12-02,Dec,Q4,Hyderabad,325,285,39,87.9,10.7,4.33
2024-12-02,Dec,Q4,Chennai,513,476,36,92.8,19.2,4.89
2024-12-02,Dec,Q4,Pune,149,120,28,81.2,15.4,4.85
2024-12-02,Dec,Q4,Kolkata,573,531,41,92.7,11.6,4.91
2024-12-02,Dec,Q4,Ahmedabad,374,297,76,79.6,14.6,4.73
2024-12-02,Dec,Q4,Jaipur,258,232,25,90.2,29.9,3.97
2024-12-02,Dec,Q4,Lucknow,123,115,7,94.0,38.7,4.11
2024-12-03,Dec,Q4,Mumbai,468,425,42,91.0,38.3,4.56
2024-12-03,Dec,Q4,Delhi,381,306,74,80.4,21.6,4.43
2024-12-03,Dec,Q4,Bangalore,218,195,22,89.9,27.9,4.52
2024-12-03,Dec,Q4,Hyderabad,225,186,38,83.0,25.4,4.29
2024-12-03,Dec,Q4,Chennai,277,255,21,92.1,24.5,4.0
2024-12-03,Dec,Q4,Pune,412,340,71,82.7,10.0,4.38
2024-12-03,Dec,Q4,Kolkata,428,345,82,80.8,21.6,3.81
2024-12-03,Dec,Q4,Ahmedabad,536,482,53,90.1,41.0,4.38
2024-12-03,Dec,Q4,Jaipur,274,217,56,79.2,19.6,4.14
2024-12-03,Dec,Q4,Lucknow,337,299,37,88.9,23.2,4.09
2024-12-04,Dec,Q4,Mumbai,341,285,55,83.7,41.5,4.1
2024-12-04,Dec,Q4,Delhi,426,405,20,95.3,38.7,4.87
2024-12-04,Dec,Q4,Bangalore,331,310,20,93.7,32.4,4.34
2024-12-04,Dec,Q4,Hyderabad,104,100,3,96.5,11.5,4.65
2024-12-04,Dec,Q4,Chennai,225,217,7,96.6,20.4,4.97
2024-12-04,Dec,Q4,Pune,176,138,37,78.5,22.7,4.86
2024-12-04,Dec,Q4,Kolkata,233,220,12,94.8,39.7,4.01
2024-12-04,Dec,Q4,Ahmedabad,422,406,15,96.3,35.5,4.51
2024-12-04,Dec,Q4,Jaipur,308,260,47,84.6,30.6,4.18
2024-12-04,Dec,Q4,Lucknow,196,182,13,93.1,12.6,4.89
2024-12-05,Dec,Q4,Mumbai,468,446,21,95.5,41.4,4.9
2024-12-05,Dec,Q4,Delhi,343,275,67,80.2,23.4,3.91
2024-12-05,Dec,Q4,Bangalore,321,272,48,85.0,32.8,3.81
2024-12-05,Dec,Q4,Hyderabad,249,233,15,93.9,25.6,3.84
2024-12-05,Dec,Q4,Chennai,296,250,45,84.5,19.2,4.81
2024-12-05,Dec,Q4,Pune,103,95,7,92.8,37.1,4.18
2024-12-05,Dec,Q4,Kolkata,303,280,22,92.7,24.9,4.12
2024-12-05,Dec,Q4,Ahmedabad,542,459,82,84.7,40.9,3.99
2024-12-05,Dec,Q4,Jaipur,561,462,98,82.4,35.5,4.91
2024-12-05,Dec,Q4,Lucknow,570,545,24,95.7,37.5,4.84
2024-12-06,Dec,Q4,Mumbai,461,446,14,96.8,25.8,4.41
2024-12-06,Dec,Q4,Delhi,514,475,38,92.6,33.3,4.28
2024-12-06,Dec,Q4,Bangalore,476,372,103,78.2,24.6,4.02
2024-12-06,Dec,Q4,Hyderabad,494,441,52,89.4,15.1,3.85
2024-12-06,Dec,Q4,Chennai,127,114,12,90.3,38.1,4.85
2024-12-06,Dec,Q4,Pune,171,146,24,85.5,38.7,4.67
2024-12-06,Dec,Q4,Kolkata,532,488,43,91.8,13.4,4.06
2024-12-06,Dec,Q4,Ahmedabad,433,372,60,86.1,14.3,3.88
2024-12-06,Dec,Q4,Jaipur,331,270,60,81.7,28.0,4.99
2024-12-06,Dec,Q4,Lucknow,190,150,39,79.1,31.7,4.01
2024-12-07,Dec,Q4,Mumbai,415,375,39,90.4,26.1,3.86
2024-12-07,Dec,Q4,Delhi,517,408,108,79.1,9.0,4.4
2024-12-07,Dec,Q4,Bangalore,542,423,118,78.2,37.6,4.39
2024-12-07,Dec,Q4,Hyderabad,209,196,12,94.0,30.1,4.27
2024-12-07,Dec,Q4,Chennai,310,255,54,82.5,22.5,4.39
2024-12-07,Dec,Q4,Pune,128,112,15,87.7,20.4,4.49
2024-12-07,Dec,Q4,Kolkata,350,286,63,81.9,40.6,4.46
2024-12-07,Dec,Q4,Ahmedabad,562,488,73,87.0,24.9,3.84
2024-12-07,Dec,Q4,Jaipur,140,113,26,81.1,22.1,4.64
2024-12-07,Dec,Q4,Lucknow,311,299,11,96.3,16.0,4.66
2024-12-08,Dec,Q4,Mumbai,215,192,22,89.4,18.9,4.43
2024-12-08,Dec,Q4,Delhi,151,131,19,87.2,32.7,4.91
2024-12-08,Dec,Q4,Bangalore,376,347,28,92.4,22.2,4.72
2024-12-08,Dec,Q4,Hyderabad,451,370,80,82.2,41.5,4.46
2024-12-08,Dec,Q4,Chennai,446,402,43,90.3,14.2,4.45
2024-12-08,Dec,Q4,Pune,348,333,14,95.8,40.9,4.07
2024-12-08,Dec,Q4,Kolkata,231,199,31,86.3,13.4,4.68
2024-12-08,Dec,Q4,Ahmedabad,474,417,56,88.1,16.7,4.32
2024-12-08,Dec,Q4,Jaipur,285,231,53,81.1,33.1,4.58
2024-12-08,Dec,Q4,Lucknow,416,343,72,82.6,16.7,4.07
2024-12-09,Dec,Q4,Mumbai,260,216,43,83.2,24.9,4.06
2024-12-09,Dec,Q4,Delhi,248,214,33,86.3,24.4,4.14
2024-12-09,Dec,Q4,Bangalore,494,404,89,81.8,29.5,3.92
2024-12-09,Dec,Q4,Hyderabad,430,337,92,78.4,26.4,3.87
2024-12-09,Dec,Q4,Chennai,590,566,23,96.0,15.3,4.04
2024-12-09,Dec,Q4,Pune,138,133,4,96.7,9.6,4.37
2024-12-09,Dec,Q4,Kolkata,285,242,42,85.2,40.3,4.43
2024-12-09,Dec,Q4,Ahmedabad,156,124,31,79.6,19.5,4.62
2024-12-09,Dec,Q4,Jaipur,449,385,63,85.8,12.8,4.73
2024-12-09,Dec,Q4,Lucknow,341,275,65,80.8,26.3,3.95
2024-12-10,Dec,Q4,Mumbai,261,204,56,78.3,41.8,3.96
2024-12-10,Dec,Q4,Delhi,187,154,32,82.7,11.9,4.09
2024-12-10,Dec,Q4,Bangalore,475,430,44,90.7,28.1,4.17
2024-12-10,Dec,Q4,Hyderabad,124,112,11,90.8,18.7,3.98
2024-12-10,Dec,Q4,Chennai,304,245,58,80.6,41.5,4.57
2024-12-10,Dec,Q4,Pune,292,252,39,86.4,13.1,4.79
2024-12-10,Dec,Q4,Kolkata,361,333,27,92.3,24.8,4.94
2024-12-10,Dec,Q4,Ahmedabad,364,340,23,93.5,34.8,4.02
2024-12-10,Dec,Q4,Jaipur,531,511,19,96.3,26.4,4.8
2024-12-10,Dec,Q4,Lucknow,113,104,8,92.8,11.9,4.82
2024-12-11,Dec,Q4,Mumbai,441,390,50,88.5,26.7,4.28
2024-12-11,Dec,Q4,Delhi,531,500,30,94.3,9.8,4.63
